id,mdb,project_name,region,multi_country,country,iso_country_code,city,year,context,sector,subset,amounttotal_2020usd,amountmdb_2020usd,sponsor1,amount1,sponsor2,amount2,sponsor3,amount3,sponsor4,amount4,sponsor5,amount5,sponsor6,amount6,sponsor7,amount7,ppp_sanitation,ppp_water,amount_sanitation,amount_water,primaryc,secondaryc,towns,network_infrastructure,n_drains_sewers,n_treatment,non_network_infrastructure,nn_containment,nn_transport,nn_treatment,nn_disposal,nn_reuse,ur1,ur2,ur3,ur4,ur5,er1,er2,er3
46220-006,AsDB,Infrastructure Sustainability Support Program (Phase 2),Western Asia,0,Armenia,ARM,MULTI,2016,Urban,Water +,1,97590463.2708884,97590463.2708884,AsDB,97590463.2708884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P147854,IBRD,Lake Qaraoun Pollution Prevention Project,Western Asia,0,Lebanon,LBN,MULTI,2016,Both,Sanitation +,3,53917383.0225903,53917383.0225903,IBRD,53917383.0225903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,NA,NA,NA,2,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
P155947,IBRD,LIBERIA URBAN WATER SUPPLY PROJECT,Western Africa,0,Liberia,LBR,Monrovia,2016,Urban,Water,3,10783476.6045181,10783476.6045181,IBRD,10783476.6045181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,10000000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P153548,IBRD,Lushan Earthquake Reconstruction and Risk Reduction Project,Eastern Asia,0,China,CHN,NA,2016,Rural,Water +,1,421903522.151769,323504298.135542,IBRD,323504298.135542,GOV,98399224.0162273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47069-002,AsDB,Henan Hebi Qihe River Environmental Improvement and Ecological Conservation Project,Eastern Asia,0,China,CHN,MULTI,2016,Both,Sanitation +,1,350894328.711018,161752149.067771,GOV,189142179.643247,AsDB,161752149.067771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49329-006,AsDB,Second City Region Development Project,Southern Asia,0,Bangladesh,BGD,MULTI,2016,Urban,Water & Sanitation +,2,246833779.477418,167143887.37003,AsDB,167143887.37003,GOV,79689892.1073885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P150844,IBRD,Rwanda Urban Development Project,Eastern Africa,0,Rwanda,RWA,MULTI,2016,Urban,Sanitation +,3,107834766.045181,102443027.742922,IBRD,102443027.742922,GOV,5391738.30225903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,0,6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P-ZM-E00-011,AfDB,Zambia - Integrated Small Towns Water Supply and Sanitation Program,Eastern Africa,0,Zambia,ZMB,MULTI,2016,Urban,Water & Sanitation,2,160873169.709324,144790349.333091,AfDB,116371870.830447,AfDB,12395612.7224086,NA,16022865.7802355,GOV,16082820.3762326,NA,NA,NA,NA,NA,NA,Promotion,Promotion,21853450.24,100070000,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-CF-E00-009,AfDB,"Central African Republic - First Sector Sub-Programme for Drinking Water and Sanitation in Bangui and Surrounding Rural Areas - Additional Project in Mambéré-Kadéï, Nana-Mambéré and Ouham Prefectures",Middle Africa,0,Central African Republic,CAF,NA,2016,Rural,Water & Sanitation,1,6220289.33470321,5875550.40771965,NA,5875550.40771965,COM,344738.926983551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P150844,IBRD,URBAN DEVELOPMENT PROJECT,Eastern Africa,0,Rwanda,RWA,MULTI,2016,Urban,Sanitation +,0,107834766.045181,102443027.742922,IBRD,102443027.742922,GOV,5391738.30225903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3457,AsDB,TASHKENT PROVINCE WATER SUPPLY DEVELOPMENT PROJECT,Central Asia,0,Uzbekistan,UZB,Tashkent,2016,Urban,Water,1,155098744.002783,130372232.148623,AsDB,130372232.148623,GOV,24726511.8541599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43405-028,AsDB,Urban Services Improvement Investment Program -Tranche 6,Western Asia,0,Georgia,GEO,MULTI,2016,Urban,Water & Sanitation,2,126166676.272861,106756418.384729,AsDB,106756418.384729,GOV,19410257.8881325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P149377,IBRD,WATER SERVICES AND INSTITUTIONAL SUPPORT PROJECT II,Eastern Africa,0,Mozambique,MOZ,MULTI,2016,Urban,Water +,0,97051289.4406625,97051289.4406625,IBRD,97051289.4406625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P152851,IBRD,Can Tho Urban Development and Resilience,South-eastern Asia,0,Viet Nam,VNM,Can Tho,2016,Urban,Sanitation +,3,336444470.060964,269586915.112952,IBRD,134793457.556476,IBRD,134793457.556476,GOV,66857554.948012,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,0,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
50013-001,AsDB,Sustainable Tourism Development Project,Eastern Asia,0,Mongolia,MNG,NA,2016,Rural,Sanitation +,1,1186182.42649699,1186182.42649699,AsDB,1186182.42649699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P147854,IBRD,LAKE QARAOUN POLLUTION PREVENTION PROJECT,Western Asia,0,Lebanon,LBN,MULTI,2016,NA,Sanitation,0,64700859.6271084,59309121.3248493,IBRD,59309121.3248493,GOV,5391738.30225903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P150374,IBRD,Somali Urban Investment Planning,Eastern Africa,0,Somalia,SOM,MULTI,2016,Urban,Water +,1,6470085.96271084,0,NA,6470085.96271084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-SO-E00-001,AfDB,Somalia - Water Infrastructure Development Program for Resilience in Somaliland,Eastern Africa,0,Somalia,SOM,NA,2016,Rural,Water & Sanitation,1,8993189.3995709,8093870.45961381,AfDB,4496594.69978545,NA,3597275.75982836,GOV,899318.93995709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49329-001,AsDB,Second City Region Development Project (PDA),Southern Asia,0,Bangladesh,BGD,MULTI,2016,Urban,Water & Sanitation +,0,6362251.19666566,5391738.30225903,AsDB,5391738.30225903,GOV,970512.894406625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P154782,IBRD,Indonesia National Slum Upgrading Project,South-eastern Asia,0,Indonesia,IDN,MULTI,2016,Urban,Water & Sanitation +,2,1646097703.67968,233462268.487816,GOV,1412635435.19187,IBRD,233462268.487816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3443,AsDB,QINGHAI HAIDONG URBAN-RURAL ECO DEVELOPMENT PROJECT,Eastern Asia,0,China,CHN,MULTI,2016,Both,Water +,1,262361985.787924,161752149.067771,AsDB,161752149.067771,GOV,90904707.7760873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P155875,IBRD,PROJECT FOR INTEGRATED URBAN AND TOURISM DEVELOPMENT,Southern Europe,0,Albania,ALB,MULTI,2016,Urban,Water & Sanitation +,2,76655378.6569707,76655378.6569707,IBRD,76655378.6569707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P130544,IBRD,KARNATAKA URBAN WATER SUPPLY MODERNIZATION PROJECT,Southern Asia,0,India,IND,MULTI,2016,Urban,Water,3,164987192.049126,107834766.045181,IBRD,107834766.045181,GOV,57152426.0039457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,NA,153000000,0,2,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
P-SO-E00-002,AfDB,Somalia - Improving Access to Water and Sanitation Services in Somalia,Eastern Africa,0,Somalia,SOM,NA,2016,Rural,Water & Sanitation,1,12274204.6655143,11374885.7255573,AfDB,11374885.7255573,GOV,899318.93995709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P154782,IBRD,NATIONAL SLUM UPGRADING PROJECT,South-eastern Asia,0,Indonesia,IDN,MULTI,2016,Urban,Water & Sanitation +,0,1531469347.37366,NA,IBRD,233462268.487816,OTHER_MULTI_BI_LATERAL,233462268.487816,GOV,1058613898.26554,NA,5930912.13248493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3512,AsDB,MFF:URBAN WATER SUPPLY & WASTEWATER MNGT INVESTMENT PROGRAM-P1,Melanesia,0,Fiji,FJI,MULTI,2016,Urban,Water & Sanitation,2,45409219.9816256,45409219.9816256,AsDB,45409219.9816256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,15286115,1806913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50216-001,AsDB,El-Nino Disaster Response Project,South-eastern Asia,0,Vietnam,VNM,NA,2016,Rural,Water & Sanitation,1,3235042.98135542,3235042.98135542,AsDB,3235042.98135542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156739,IBRD,Cote d'Ivoire Urban Water Supply and Sanitation Project,Western Africa,0,Ivory Coast,CIV,MULTI,2016,Urban,Water +,3,53917383.0225903,53917383.0225903,IBRD,53917383.0225903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lease&Affermage,NA,50000000,0,8,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
P154861,IBRD,NATIONAL WATER PROJECT,Eastern Africa,0,Zimbabwe,ZWE,MULTI,2016,Both,Water & Sanitation,1,21566953.2090361,0,NA,21566953.2090361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156738,IBRD,SMALL TOWN WATER SUPPLY AND URBAN SEPTAGE MANAGEMENT PROJECT,Western Africa,0,Benin,BEN,MULTI,2016,Both,Water & Sanitation,1,73327640.9107228,73327640.9107228,IBRD,73327640.9107228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156422,IBRD,Third Village Community Support Project,Western Africa,0,Guinea,GIN,NA,2016,Rural,Sanitation +,1,16175214.9067771,16175214.9067771,IBRD,16175214.9067771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49141-001,AsDB,Accelerating Infrastructure Delivery through Better Engineering Services Project,South-eastern Asia,0,Indonesia,IDN,MULTI,2016,Urban,Water & Sanitation +,2,180731067.891723,159811123.278958,AsDB,159811123.278958,GOV,20919944.612765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-SN-EA0-007,AfDB,Senegal - Reinforcement of Multiple-Use Water Supply along the Louga-Thies-Dakar Road from the Keur Momar Sarr Treatment Plant Project,Western Africa,0,Senegal,SEN,Dakar,2016,Urban,Water,1,488676076.296683,74943244.9964242,AfDB,97426218.4953514,NA,153898836.032657,NA,106073515.994939,OTHER_MULTI_BI_LATERAL,115297299.994499,IBRD,6917837.99966992,GOV,31545341.2784948,NA,NA,NA,Lease&Affermage,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377,AsDB,ANGAT WATER TRANSMISSION IMPROVEMENT PROJECT,South-eastern Asia,0,Philippines,PHL,Angat,2016,Urban,Water,1,144498586.500542,132960266.533708,AsDB,132960266.533708,GOV,11538319.9668343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50050-002,AsDB,Guangxi Regional Cooperation and Integration Promotion Investment Program,Eastern Asia,0,China,CHN,MULTI,2016,Urban,Water & Sanitation +,2,1272450239.33313,485256447.203313,GOV,787193792.129818,AsDB,485256447.203313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P154778,IBRD,Sustainable Rural Water Supply and Sanitation Project,Central Asia,0,Kyrgyzstan,KGZ,NA,2016,Rural,Water & Sanitation,1,30193734.4926506,25341170.0206174,IBRD,25341170.0206174,GOV,4852564.47203313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P152460,IBRD,Vinh Phuc Flood Risk and Water Management Project,South-eastern Asia,0,Viet Nam,VNM,MULTI,2016,Both,Sanitation +,3,237236485.299397,161752149.067771,IBRD,161752149.067771,GOV,75484336.2316264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,20000000,NA,0,0,MULTI,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P-SS-E00-002,AfDB,South Sudan - Resilient Water Project for Improved Livelihoods in Juba Project,Eastern Africa,0,South Sudan,SSD,Juba,2016,Urban,Water,1,8243756.94960666,7419381.25464599,AfDB,7419381.25464599,GOV,824375.694960666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MA-E00-010,AfDB,Morocco - Drinking Water Quality and Service Improvement Project,Northern Africa,0,Morocco,MAR,NA,2016,Rural,Water,1,205344491.290202,102672245.645101,AfDB,102672245.645101,NA,17986378.7991418,IBRD,50961406.5975684,GOV,33724460.2483909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P159576,IBRD,BIHAR TRANSFORMATIVE DEVELOPMENT PROJECT “JEEVIKA II”,Southern Asia,0,India,IND,NA,2016,Rural,Sanitation +,1,447514279.087499,312720821.531024,IBRD,312720821.531024,GOV,134793457.556476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48434-002,AsDB,Visakhapatnamâ€“Chennai Industrial Corridor Development Program,Southern Asia,0,India,IND,MULTI,2016,Urban,Water +,1,776410315.5253,539173830.225903,AsDB,539173830.225903,GOV,231844746.997138,NA,5391738.30225903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P160567,IBRD,Citizens' Charter Afghanistan Project,Southern Asia,0,Afghanistan,AFG,NA,2016,Rural,Water +,1,677202330.763734,107834766.045181,NA,431339064.180722,GOV,138028500.537831,IBRD,107834766.045181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49001-002,AsDB,Urban Water Supply and Wastewater Management Investment Program,Melanesia,0,Fiji,FJI,MULTI,2016,Urban,Water & Sanitation,2,436881771.155445,165202861.581217,AsDB,165202861.581217,GOV,161859983.833816,NA,33471911.3804241,OTHER_MULTI_BI_LATERAL,76347014.3599879,NA,NA,NA,NA,NA,NA,Non,Non,161800000,118700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P157958,IBRD,OBA SANITATION MICROFINANCE PROGRAM,Southern Asia,0,Bangladesh,BGD,NA,2016,Rural,Sanitation,1,26958691.5112952,0,GOV,23723648.5299397,IBRD,3235042.98135542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P157395,IBRD,Upper Egypt Local Development PforR,Northern Africa,0,Egypt,EGY,NA,2016,Rural,Water & Sanitation +,1,1053545664.26141,539173830.225903,IBRD,539173830.225903,GOV,514371834.035511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156239,IBRD,"PLAN PAZCIFICO: WATER SUPPLY AND BASIC SANITATION INFRASTRUCTURE 
AND SERVICE DELIVERY PROJECT",South America,0,Colombia,COL,MULTI,2016,Urban,Water & Sanitation +,2,143970196.146921,136626648.579244,IBRD,136626648.579244,GOV,7343547.5676768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,Service-O&M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50259-001,AsDB,Western Uzbekistan Water Supply System Development Project,Central Asia,0,Uzbekistan,UZB,MULTI,2016,Urban,Water,1,970512.894406625,970512.894406625,AsDB,970512.894406625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48055-002,AsDB,Jiangxi Xinyu Kongmu River Watershed Flood Control and Environmental Improvement Project,Eastern Asia,0,China,CHN,Xinyu,2016,Urban,Sanitation +,2,323924853.723118,161752149.067771,GOV,162172704.655347,AsDB,161752149.067771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P161624,IBRD,SINDH ENHANCING RESPONSE TO REDUCE STUNTING PROJECT or? Sindh-Multi-Sectoral Action for Nutrition (MSAN),Southern Asia,0,Pakistan,PAK,NA,2017,Rural,Sanitation +,1,301573804.989741,236511912.042931,GOV,236511912.042931,IBRD,65061892.94681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3562,AsDB,PUNJAB INTERMEDIATE CITIES IMPROVEMENT INVESTMENT PROJECT,Southern Asia,0,Pakistan,PAK,MULTI,2017,Urban,Water & Sanitation +,2,263964187.547915,211171350.038332,AsDB,211171350.038332,GOV,52792837.5095829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,49000000,26000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156143,IBRD,VIETNAM COASTAL CITIES SUSTAINABLE ENVIRONMENT PROJECT,South-eastern Asia,0,Viet Nam,VNM,MULTI,2017,Urban,Sanitation +,3,288882406.852438,200823953.886453,IBRD,200823953.886453,IBRD,48569410.5088163,GOV,39489042.457168,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,NA,140700000,NA,0,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
42486-016,AsDB,Madhya Pradesh Urban Services Improvement Project,Southern Asia,0,India,IND,MULTI,2017,Urban,Water & Sanitation,2,422342700.076663,291416463.052898,AsDB,291416463.052898,GOV,130926237.023766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156210,IBRD,CAMEROON INCLUSIVE AND RESILIENT CITIES DEVELOPMENT PROJECT,Middle Africa,0,Cameroon,CMR,MULTI,2017,Urban,Sanitation +,0,168937080.030665,168937080.030665,IBRD,168937080.030665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49026-002,AsDB,Basic Infrastructure for Inclusive Growth in the Northeastern Provinces Sector Project,South-eastern Asia,0,Vietnam,VNM,NA,2017,Rural,Water,1,200929539.561473,158378512.528749,AsDB,158378512.528749,GOV,42551027.0327238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P160911,IBRD,BOTSWANA EMERGENCY WATER SECURITY AND EFFICIENCY PROJECT,Southern Africa,0,Botswana,BWA,MULTI,2017,Urban,Water & Sanitation,2,168937080.030665,153627157.152886,IBRD,153627157.152886,GOV,15309922.877779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Construction,Promotion,21650000,114050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-GH-EA0-008,AfDB,Ghana - Greater Accra Sustainable Sanitation and Livelihoods Improvement Project,Western Africa,0,Ghana,GHA,Accra,2017,Urban,Sanitation +,2,58027488.470338,52629820.8872682,AfDB,52629820.8872682,GOV,3490111.07079965,COM,1907556.51227011,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,NA,29500000,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42265-025,AsDB,Assam Urban Infrastructure Investment Program - Tranche 2,Southern Asia,0,India,IND,MULTI,2017,Urban,Water & Sanitation +,2,224897487.790823,157322655.778557,AsDB,157322655.778557,GOV,67574832.0122661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,68600000,113200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P150361,IBRD,Second Water Sector Support Project,Eastern Africa,0,United Republic of Tanzania,TZA,Dar Es Salaam,2017,Urban,Water & Sanitation +,0,242847052.544081,2375677687.93123,IBRD,237567768.793123,GOV,5279283.75095829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P156433,IBRD,SECOND ETHIOPIA URBAN WATER SUPPLY AND SANITATION PROJECT,Eastern Africa,0,Ethiopia,ETH,MULTI,2017,Urban,Water & Sanitation,2,533207658.846787,469856253.835288,IBRD,469856253.835288,GOV,63351405.0114995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P157891,IBRD,Multi-Sectoral Crisis Recovery Project for North Eastern Nigeria,Western Africa,0,Nigeria,NGA,NA,2017,Rural,Water & Sanitation,1,211171350.038332,211171350.038332,IBRD,211171350.038332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47252-002,AsDB,Regional Urban Development Project,Southern Asia,0,Nepal,NPL,MULTI,2017,Urban,Water & Sanitation +,2,225953344.541015,158378512.528749,AsDB,158378512.528749,GOV,67574832.0122661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
